Id,Name,Category,Site,Link,Date,Author,Description
"4279","Book list (incl. Tribunal & Bloodmoon)","Books","MMH","11-9497","2004-04-12","Hmuda","I wasn't really statisfied with my old book list, because it has some faults, so I finished it. Now the new 1.2 version shows if the book is open or not, if it has two different versions in Vvardenfell, etc.    The list still only includes the official books of Morrow..."
"4278","Book Jackets Alt","Books","MMH","11-15523","2017-07-30","Unknown","This zip file contains a corrected mesh for one book and alternate textures for 3 others. You should use the corrected mesh. The textures are a matter of personal preference.

First the corrected mesh: A Dance in Fire, Chapter 4
In my original release of Book Jackets, this book had..."
"4277","Bladesbook","Books","MMH","11-2448","2009-04-24","Ragnar","A list of skill trainers for freelance hero's. Find the book in Caius Cosades house."
"4276","Better Books for Morrowind v 1.0","Books","MMH","11-11795","2012-11-09","William the Taffer","The BetterBooks mod replaced all the old blurry book textures with sharp and more colourful textures.
There is also an optional ESP which changes the Alchemist's book to a more ""realistic"" look.

NOTE: this is a texture REPLACER only. The ESP does NOT need to be used unless you wan..."
"4275","Beautiful Books Volume I: Grimoires","Books","MMH","11-6919","2012-05-19","Stuporstar","This mod adds eight unique grimoires, one for each school of magic: alteration, conjuration, destruction, illusion, mysticism, and restoration, as well as two special ones. The Dwemer grimoire is related to enchanting, and the necromancer's grimoire has a special effect.

Each one is co..."
"4274","Battlespire Books V1.0","Books","MMH","11-7325","2012-08-25","Shasta Thorne","Adds 14 books that were in The Elder Scrolls: Battlespire, but not 
included in Morrowind. All texts were cut and pasted from the 
Imperial Library website run by Qwerty and Raptormeat. The titles 
of these books are: 

- Annotated Compendium of Arcane Contrivances of the..."
"4273","Battlespire Books","Books","MMH","11-11339","2007-07-03","Shasta Thorne","Adds 14 books that were in The Elder Scrolls: Battlespire, but not   
included in Morrowind.  All texts were cut and pasted from the   
Imperial Library website run by Qwerty and Raptormeat. The titles  
of these books are:   
  
- Annotated ..."
"4272","Barenziah Uncensored v1.0","Books","MMH","11-12286","2013-03-07","Locklear93","This plug-in adds a new book to the game, ""The Real Barenziah v II, Import."" In Daggerfall, this volume contained a brief, but explicit sex scene which was removed for the Morrowind version, ""by order of the Tribunal Temple."" Yeah, sure. Well, this plug-in doesn't ""un-edit"" the book, but it puts ..."
"4271","Attempted Resergence","Books","MMH","11-11627","2007-11-06","hendrix29","Attempted Resurgences Book Series, v1.00  
  
Mod/Plugin- Attempted Resurgence.esp  
  
Description- Attempted Resurgences is a book series that actually had the premise as a fan-fic role-play,  
which I thought the plot was interesting enough to ..."
"4270","Ascadian Guar Ranch","Books","MMH","11-8081","2004-12-06","TiE 23","A nice little one room river-side cottage with bed, table, dresser, lights, and a yard for your special little guar companion! Located convinently close to Balmora, this little ho! me will fill all of you and your guars needs. Just a short walk south of Balmora, includes walled yard..."
"4269","Argonian Lore v1.5","Books","MMH","11-14907","2013-08-07","Meej-Dar","This is a set of five books that flesh out the lore for the Argonians. As a TES fan since the beginning, I have always tried to read up on anything that has to do with my favorite race. But I have been disappointed not to find much. So I wrote my own lore books.

There are five books, o..."
"4268","Argonian Lore v1.0","Books","MMH","11-6831","2012-01-11","Meej-Dar","This is a set of five books that flesh out the lore for the Argonians. As a TES fan since the beginning, I have always tried to read up on anything that has to do with my favorite race. But I have been disappointed not to find much. So I wrote my own lore books.  
  
There are..."
"4267","Anastasio The Great's Hideout","Books","MMH","11-8359","2002-08-17","Viking Lord","When Alexander The Great died, so did his mighty empire. His only son and heir to his legacy Anastasio, was secretly transported as a child to Vvardenfell to live a safe life under a new identity (Imperial).  Travel to Eldafire's House in Seyda Neen to find out more and rev..."
"4266","Alnvire's Book Pack - The First Few","Books","MMH","11-6341","2009-11-27","Alnvire","""The First Few"" is a novel I began writing when I was 13, and finished when I was 15.  The writing is not stellar, but it is around 300 pages in MS Word.  It tells a fantasy story of epic war.  
  
In the Mages Guild of Balmora, the 14 volumes of ""The First Few"" can ..."
"4265","Alchemy Book v1.3","Books","MMH","11-15140","2014-01-07","CryptsOfTheDead","Adds an Alchemy book to the Census and Excise Office. You will find it on the bookshelf as you are leaving to go see Sellus Gravius. It's free for the taking, and since I made the value of the book only 1 gold, it's not much of a cheat, however, for those who feel it is a cheat, then feel free to..."
"4264","Alchemy Book v1.2","Books","MMH","11-11764","2012-11-03","CryptsOfTheDead","Adds an Alchemy book to the Census and Excise Office. You will find it on the bookshelf as you are leaving to go see Sellus Gravius. It's free for the taking, and since I made the value of the book only 1 gold, it's not much of a cheat, however, for those who feel it is a cheat, then feel free to..."
"4263","Alchemists Complete Formulary","Books","MMH","11-8391","2003-12-22","dudeman734",""
"4262","Alchemical Effects 1.0","Books","MMH","11-2439","2009-04-24","Wubbo Enterprises","[SKYE] Alchemical Effects... (v1.0)

This Morrowind plug-in is a spinoff from my core project: Skye Castle.  This 
plug-in adds a single object: a book, which contains an exhaustive listing of 
the alchemical effects in the game (restore health, levitate, etc.), as well <..."
"4261","ACDN Book Addon","Books","MMH","11-13431","2009-05-21","Rpgingmaster","""A Customer Draws Near"" Book Addon  
  
  
Version 1.0  
  
  
By Rpgingmaster, with permission by BTB  
  
  
  
1. Requirements  
  
  
Morrowind (any version)  ..."
"4260","A Christmas Carol","Books","MMH","11-13801","2010-01-02","Rianoris","Simply adds the original 'A Christmas Carol' book by Charles Dickens into Morrowind. 
 
You can find the book in the Seyda Neen Census Office next to the 'Brief History of the Empire' collection of books. 
 
Enjoy!"
"4259","29BooksForYourMind1.1","Books","MMH","11-2433","2009-04-24","Roky"," 

Roky's ""29BooksForYourMind"" v1.0
 


    Greetings to ya, and thnx for downloading my second plugin ! Now let's get started.


 Question1: What is this Mod actuall..."
"4258","20BOOKS","Books","MMH","11-2437","2009-04-24","Zdim","20 Books (331KB)
by Zdim

20 new books featuring the work of H. P. Lovecraft, Lord
Dunsany, the brothers Grimm, Lewis Carroll and many more.
Check in with Dorisa Darvel, the bookseller in Balmora, for
the lighter fare.Visit Jobasha, the rare book dealer located
..."
"4257","2011 Community Christmas Cards","Books","MMH","11-14413","2011-12-24","Morrowind Modding Community"," 
 
 The Elder Scrolls III 
 MORROWIND: 
 
 
 
 
 
Index: 
1. Summary 
2. Requirements 
3. Installation 
4. Using the mod 
5. Known Issues 
6. Use in other mods 
7. ..."
"4256","20 Books","Books","MMH","11-8010","2002-06-17","Zdim","20 new books featuring the work of H. P. Lovecraft, Lord Dunsany, the brothers Grimm, Lewis Carroll and many more    Check in with Dorisa Darvel, the bookseller in Balmora, for the lighter fare. Visit Jobasha, the rare book dealer located in the Vivec foreign quarter, for ..."
"4255","20 Books","Books","MMH","11-21","2011-03-02","Zdim","20 new books featuring the work of H. P. Lovecraft, Lord Dunsany, the brothers Grimm, Lewis Carroll and many more.  Check in with Dorisa Darvel, the bookseller in Balmora, for the lighter fare.Visit Jobasha, the rare book dealer located in the Vivec foreign quarter, for the meatier stuff."
"4254","20 Books","Books","MMH","11-15492","2017-07-22","Zdim","20 Books (331KB)
by Zdim
20 new books featuring the work of H. P. Lovecraft, Lord Dunsany,
the brothers Grimm, Lewis Carroll and many more. Check in with
Dorisa Darvel, the bookseller in Balmora, for the lighter fare.
Visit Jobasha, the rare book dealer located in the Viv..."
"4253","Wrye Modding Notes","Tutorials","MMH","106-631","2009-04-06","Wrye","Wrye Morrowind Modding Notes
 

0 Meta
-  NOTE: THIS DOCUMENT IS INCOMPLETE, CONTAINING BOTH INCOMPLETE TEXT AND REFERENCES TO ITEMS THAT I HAVE NOT RELEASED YET!

-  However, it stil contains a lot of useful information, and it will likely be a month or lo..."
"4252","Women with muscles","Featured Modders","MMH","10-771","2009-04-06","Unknown","this gives all default females(except redguards..I can't get the colors right...)muscles."
"4251","Tutorials","Tutorials","MMH","106-5492","2009-05-12","Unknown",""
"4250","TutorialExpander PubRelease","Tutorials","MMH","106-5183","2009-05-12","evileyebrows","Expands and details the ingame tutorial."
"4249","Tutorial - Head Animation in Blender","Tutorials","MMH","106-14909","2013-08-08","ashiraniir","This is a tutorial on how to make head animations for Morrowind in Blender."
"4248","The Windows","Tutorials","MMH","106-5176","2009-05-12","Unknown",""
"4247","The Underground Walkthough","Tutorials","MMH","106-5049","2009-05-12","Andy W","A copy of Andy W's walkthrough for Qarl's The Underground 1."
"4246","The UESP morrow-tech-mw esm","Tutorials","MMH","106-5196","2009-05-12","Unknown",""
"4245","The Elder Scrolls III - Morrowind manual","Tutorials","MMH","106-5204","2009-05-12","Unknown",""
"4244","The Comprehensive Guide to Alpha Channels v1.0","Tutorials","MMH","106-5203","2009-05-12","Silver_Falcon","A short text only tutorial concerning alpha channels and how to use/make them in GIMP, DXT Bitmap and Paint Shop Pro."
"4243","The Complete Guide to Morrowind Modding Lite","Tutorials","MMH","106-14623","2013-04-15","Indigo","So you want to be a mod maker, but you don't know where to begin. This guide will help you develop as a mod maker for The Elder Scrolls 3: Morrowind. I'll Start you off with the most basic, and work you all the way through the most advanced stuff I can conceptualize. You'll also find a handy reer..."
"4242","TESCSItemIndex","Tutorials","MMH","106-5195","2009-05-12","Unknown",""
"4241","TES3 BSA File Format","Tutorials","MMH","106-8732","2003-03-17","ghostwheel","Full description of the TES3 BSA archive data structure and related algorithms used in it."
"4240","Sorcha Ravenlock's Woodelves Resized","Featured Modders","MMH","10-5894","2011-10-08","Sorcha Ravenlock","Sorcha Ravenlock's Woodelves Resized.

Created By Sorcha Ravenlock


This file contains an ESP that changes the height and weight of the Woodelves. The males are now as tall as the females used to be, and the females are now the lenght the males used to be :)
I ..."
